x,y
9738,7955
9740,5090
9740,6161
9744,4300
9744,6951
9745,3739
9745,7512
9747,1872
9747,9379
9748,2603
9748,8648
9753,2510
9753,8741
9754,4610
9754,6641
9755,2637
9755,8614
9760,2834
9760,8417
9761,2566
9761,8685
9762,702
9762,10549
9763,872
9763,10379
9768,1365
9768,9886
9769,3325
9769,7926
9770,4520
9770,6731
9771,4725
9771,6526
9772,4759
9772,6492
9773,2681
9773,8570
9774,4302
9774,6949
9777,992
9777,10259
9781,546
9781,10705
9782,5228
9782,6023
9784,3872
9784,7379
9786,1686
9786,9565
9789,1598
9789,9653
9790,5042
9790,6209
9791,1948
9791,9303
9793,761
9793,10490
9797,2971
9797,8280
9800,3091
9800,8160
9805,4392
9805,6859
9807,4306
9807,6945
9810,2211
9810,9040
9812,3585
9812,7666
9813,1282
9813,9969
9814,4519
9814,6732
9820,5192
9820,6059
9821,3730
9821,7521
9824,2467
9824,8784
9825,3160
9825,8091
9826,1571
9826,9680
9827,4121
9827,7130
9828,1558
9828,9693
9829,4770
9829,6481
9830,1077
9830,10174
9832,2659
9832,8592
9834,3824
9834,7427
9835,2632
9835,8619
9837,290
9837,10961
9838,2603
9838,8648
9839,3280
9839,7971
9840,5240
9840,6011
9847,2652
9847,8599
9848,1211
9848,10040
9849,4567
9849,6684
9851,2318
9851,8933
9856,5386
9856,5865
9858,4076
9858,7175
9860,5535
9860,5716
9861,3003
9861,8248
9863,4300
9863,6951
9866,697
9866,10554
9867,3860
9867,7391
9868,516
9868,10735
9869,706
9869,10545
9870,3008
9870,8243
9872,4967
9872,6284
9877,4372
9877,6879
9879,465
9879,10786
9881,2593
9881,8658
9885,3660
9885,7591
9887,3060
9887,8191
9888,3682
9888,7569
9889,280
9889,10971
9890,2978
9890,8273
9891,4741
9891,6510
9894,1443
9894,9808
9896,3090
9896,8161
9900,2391
9900,8860
9907,4777
9907,6474
9909,2095
9909,9156
9912,1105
9912,10146
9913,2882
9913,8369
9914,3737
9914,7514
9915,2655
9915,8596
9916,5165
9916,6086
9917,2250
9917,9001
9919,3415
9919,7836
9920,3202
9920,8049
9923,3373
9923,7878
9925,1708
9925,9543
9926,1245
9926,10006
9927,5465
9927,5786
9931,4378
9931,6873
9934,2447
9934,8804
9937,1767
9937,9484
9938,1244
9938,10007
9940,5360
9940,5891
9941,4182
9941,7069
9942,5050
9942,6201
9945,1482
9945,9769
9948,3831
9948,7420
9951,4618
9951,6633
9954,3740
9954,7511
9955,3232
9955,8019
9956,2004
9956,9247
9959,2890
9959,8361
9960,5392
9960,5859
9961,3080
9961,8171
9962,4291
9962,6960
9964,1907
9964,9344
9965,2582
9965,8669
9968,388
9968,10863
9970,518
9970,10733
9973,2849
9973,8402
9974,3730
9974,7521
9976,4277
9976,6974
9978,1817
9978,9434
9981,4994
9981,6257
9985,922
9985,10329
9986,2072
9986,9179
9987,3537
9987,7714
9989,5041
9989,6210
9995,2655
9995,8596
9996,4311
9996,6940
9997,1417
9997,9834
9998,3390
9998,7861
10003,159
10003,11092
10008,2077
10008,9174
10010,425
10010,10826
10011,4439
10011,6812
10012,937
10012,10314
10013,3983
10013,7268
10015,3278
10015,7973
10017,3459
10017,7792
10018,2909
10018,8342
10019,1093
10019,10158
10022,246
10022,11005
10024,3044
10024,8207
10026,4067
10026,7184
10028,4035
10028,7216
10035,4588
10035,6663
10036,99
10036,11152
10038,5545
10038,5706
10039,5089
10039,6162
10041,3765
10041,7486
10042,3861
10042,7390
10043,2781
10043,8470
10044,1853
10044,9398
10045,5257
10045,5994
10048,5234
10048,6017
10049,4970
10049,6281
10050,3710
10050,7541
10051,1686
10051,9565
10052,2980
10052,8271
10053,3536
10053,7715
10056,3097
10056,8154
10057,3015
10057,8236
10058,3243
10058,8008
10060,1860
10060,9391
10061,4580
10061,6671
10065,5554
10065,5697
10069,2784
10069,8467
10075,5157
10075,6094
10079,4864
10079,6387
10084,4335
10084,6916
10085,680
10085,10571
10086,2005
10086,9246
10089,3091
10089,8160
10092,2571
10092,8680
10093,5363
10093,5888
10095,4713
10095,6538
10099,3425
10099,7826
10100,5075
10100,6176
10102,128
10102,11123
10105,965
10105,10286
10106,482
10106,10769
10108,1037
10108,10214
10109,2031
10109,9220
10110,1443
10110,9808
10114,1070
10114,10181
10119,2505
10119,8746
10120,4620
10120,6631
10122,1371
10122,9880
10123,2448
10123,8803
10126,1151
10126,10100
10128,2560
10128,8691
10129,3001
10129,8250
10132,5049
10132,6202
10133,2787
10133,8464
10135,3453
10135,7798
10137,3466
10137,7785
10139,4810
10139,6441
10141,5502
10141,5749
10143,4448
10143,6803
10145,4306
10145,6945
10153,168
10153,11083
10157,2471
10157,8780
10158,5172
10158,6079
10159,5376
10159,5875
10166,3776
10166,7475
10167,1127
10167,10124
10168,2314
10168,8937
10169,2066
10169,9185
10175,3329
10175,7922
10177,3725
10177,7526
10180,5584
10180,5667
10181,3065
10181,8186
10182,3973
10182,7278
10183,4110
10183,7141
10187,3675
10187,7576
10189,5077
10189,6174
10195,4825
10195,6426
10196,1486
10196,9765
10197,3243
10197,8008
10199,4219
10199,7032
10201,736
10201,10515
10203,1526
10203,9725
10205,1908
10205,9343
10207,5313
10207,5938
10209,2866
10209,8385
10211,183
10211,11068
10213,4342
10213,6909
10215,41
10215,11210
10216,26
10216,11225
10220,4784
10220,6467
10223,3376
10223,7875
10226,1843
10226,9408
10227,3799
10227,7452
10234,2906
10234,8345
10237,1811
10237,9440
10238,5585
10238,5666
10239,1558
10239,9693
10240,3206
10240,8045
10241,880
10241,10371
10242,457
10242,10794
10243,1180
10243,10071
10244,4737
10244,6514
10247,4251
10247,7000
10248,3347
10248,7904
10249,2139
10249,9112
10252,5586
10252,5665
10253,3761
10253,7490
10256,4640
10256,6611
10257,1124
10257,10127
10260,1592
10260,9659
10266,2255
10266,8996
10267,4580
10267,6671
10268,1731
10268,9520
10271,2343
10271,8908
10272,607
10272,10644
10273,4733
10273,6518
10274,4616
10274,6635
10276,4079
10276,7172
10278,917
10278,10334
10279,2530
10279,8721
10281,5195
10281,6056
10284,2570
10284,8681
10286,253
10286,10998
10290,1374
10290,9877
10291,4864
10291,6387
10294,3991
10294,7260
10295,1021
10295,10230
10298,1960
10298,9291
10300,3417
10300,7834
10301,5031
10301,6220
10305,4318
10305,6933
10308,5281
10308,5970
10309,2139
10309,9112
10310,5294
10310,5957
10312,1907
10312,9344
10316,4880
10316,6371
10317,5114
10317,6137
10322,817
10322,10434
10323,3457
10323,7794
10324,3234
10324,8017
10327,4307
10327,6944
10328,1856
10328,9395
10333,4567
10333,6684
10335,5611
10335,5640
10336,3940
10336,7311
10338,5616
10338,5635
10339,3684
10339,7567
10342,2520
10342,8731
10344,3177
10344,8074
10351,2134
10351,9117
10352,4334
10352,6917
10353,1285
10353,9966
10354,1150
10354,10101
10355,2176
10355,9075
10356,2425
10356,8826
10357,3823
10357,7428
10362,2753
10362,8498
10364,41
10364,11210
10367,4937
10367,6314
10368,3911
10368,7340
10372,1197
10372,10054
10373,1936
10373,9315
10377,3005
10377,8246
10378,2307
10378,8944
10381,812
10381,10439
10385,5075
10385,6176
10390,621
10390,10630
10391,2712
10391,8539
10395,350
10395,10901
10399,4767
10399,6484
10400,5027
10400,6224
10401,3659
10401,7592
10402,622
10402,10629
10406,922
10406,10329
10409,3595
10409,7656
10412,5002
10412,6249
10413,340
10413,10911
10414,372
10414,10879
10415,4161
10415,7090
10416,2951
10416,8300
10417,204
10417,11047
10418,627
10418,10624
10419,806
10419,10445
10420,4714
10420,6537
10426,5219
10426,6032
10427,3008
10427,8243
10429,126
10429,11125
10432,1458
10432,9793
10434,4290
10434,6961
10436,1849
10436,9402
10437,2134
10437,9117
10438,1287
10438,9964
10440,448
10440,10803
10441,300
10441,10951
10445,817
10445,10434
10448,2637
10448,8614
10450,28
10450,11223
10454,772
10454,10479
10466,2951
10466,8300
10467,4199
10467,7052
10472,2241
10472,9010
10473,2428
10473,8823
10476,1708
10476,9543
10477,2403
10477,8848
10480,1184
10480,10067
10482,3592
10482,7659
10486,4375
10486,6876
10487,3542
10487,7709
10488,5125
10488,6126
10489,4170
10489,7081
10491,5305
10491,5946
10493,134
10493,11117
10497,1093
10497,10158
10498,5405
10498,5846
10499,1441
10499,9810
10501,3338
10501,7913
10503,614
10503,10637
10505,3346
10505,7905
10506,857
10506,10394
10507,2989
10507,8262
10509,73
10509,11178
10510,3542
10510,7709
10512,1260
10512,9991
10513,1377
10513,9874
10520,675
10520,10576
10521,4741
10521,6510
10522,2937
10522,8314
10524,2805
10524,8446
10525,3939
10525,7312
10530,1643
10530,9608
10531,1197
10531,10054
10534,1139
10534,10112
10537,2395
10537,8856
10538,3663
10538,7588
10539,5313
10539,5938
10540,4138
10540,7113
10543,3686
10543,7565
10544,1489
10544,9762
10546,3589
10546,7662
10547,4017
10547,7234
10549,911
10549,10340
10551,1615
10551,9636
10552,1124
10552,10127
10556,5436
10556,5815
10557,5119
10557,6132
10558,244
10558,11007
10559,2957
10559,8294
10560,5031
10560,6220
10568,4596
10568,6655
10569,3784
10569,7467
10570,2211
10570,9040
10571,2899
10571,8352
10574,4454
10574,6797
10575,1549
10575,9702
10576,5488
10576,5763
10580,3656
10580,7595
10581,350
10581,10901
10582,2511
10582,8740
10585,2804
10585,8447
10587,3397
10587,7854
10588,108
10588,11143
10592,4877
10592,6374
10595,4200
10595,7051
10596,4434
10596,6817
10597,3162
10597,8089
10598,77
10598,11174
10602,4170
10602,7081
10603,4040
10603,7211
10605,4281
10605,6970
10607,4828
10607,6423
10608,689
10608,10562
10609,1747
10609,9504
10610,5047
10610,6204
10612,3390
10612,7861
10615,1105
10615,10146
10616,3690
10616,7561
10619,3566
10619,7685
10621,916
10621,10335
10622,3764
10622,7487
10624,3272
10624,7979
10626,5505
10626,5746
10628,1965
10628,9286
10630,5434
10630,5817
10631,4539
10631,6712
10632,5082
10632,6169
10633,2571
10633,8680
10636,2971
10636,8280
10638,5051
10638,6200
10639,3981
10639,7270
10642,2252
10642,8999
10644,3344
10644,7907
10645,5486
10645,5765
10646,917
10646,10334
10647,2506
10647,8745
10648,1220
10648,10031
10650,3751
10650,7500
10651,4135
10651,7116
10653,704
10653,10547
10656,3430
10656,7821
10657,1209
10657,10042
10658,3210
10658,8041
10661,2102
10661,9149
10665,903
10665,10348
10666,3887
10666,7364
10668,1639
10668,9612
10669,5476
10669,5775
10670,4458
10670,6793
10671,3935
10671,7316
10677,3344
10677,7907
10678,5338
10678,5913
10679,2768
10679,8483
10684,1279
10684,9972
10685,1598
10685,9653
10687,242
10687,11009
10688,5234
10688,6017
10689,4498
10689,6753
10690,1634
10690,9617
10691,239
10691,11012
10692,4612
10692,6639
10694,4143
10694,7108
10695,2911
10695,8340
10699,3514
10699,7737
10700,2536
10700,8715
10705,3894
10705,7357
10707,3993
10707,7258
10708,2040
10708,9211
10710,5092
10710,6159
10713,3621
10713,7630
10716,5022
10716,6229
10718,1975
10718,9276
10719,372
10719,10879
10722,1164
10722,10087
10725,2970
10725,8281
10728,3705
10728,7546
10729,234
10729,11017
10731,1280
10731,9971
10733,2709
10733,8542
10735,867
10735,10384
10736,3974
10736,7277
10737,5621
10737,5630
10739,3192
10739,8059
10741,3203
10741,8048
10742,2972
10742,8279
10752,524
10752,10727
10756,2613
10756,8638
10757,3594
10757,7657
10758,0
10758,0
10759,3430
10759,7821
10760,4524
10760,6727
10762,5480
10762,5771
10764,1210
10764,10041
10765,52
10765,11199
10766,3798
10766,7453
10768,2225
10768,9026
10771,903
10771,10348
10772,4814
10772,6437
10774,2489
10774,8762
10776,2898
10776,8353
10779,710
10779,10541
10782,2784
10782,8467
10783,2226
10783,9025
10784,2311
10784,8940
10786,5573
10786,5678
10787,1435
10787,9816
10788,3719
10788,7532
10789,3713
10789,7538
10793,4130
10793,7121
10794,4728
10794,6523
10795,5583
10795,5668
10799,1229
10799,10022
10800,1365
10800,9886
10802,4205
10802,7046
10803,3740
10803,7511
10806,929
10806,10322
10807,358
10807,10893
10809,2673
10809,8578
10811,1285
10811,9966
10814,557
10814,10694
10816,4841
10816,6410
10817,1019
10817,10232
10818,613
10818,10638
10819,5325
10819,5926
10820,4638
10820,6613
10823,2857
10823,8394
10824,3280
10824,7971
10827,5349
10827,5902
10829,3698
10829,7553
10831,881
10831,10370
10833,2274
10833,8977
10838,669
10838,10582
10840,2486
10840,8765
10842,2004
10842,9247
10843,443
10843,10808
10846,1659
10846,9592
10847,4488
10847,6763
10850,2388
10850,8863
10851,3443
10851,7808
10854,3718
10854,7533
10855,1908
10855,9343
10863,3710
10863,7541
10864,2845
10864,8406
10866,3855
10866,7396
10869,2313
10869,8938
10872,2146
10872,9105
10873,1568
10873,9683
10879,1140
10879,10111
10880,4653
10880,6598
10883,4802
10883,6449
10885,63
10885,11188
10886,2899
10886,8352
10887,1773
10887,9478
10888,4098
10888,7153
10891,2535
10891,8716
10892,1833
10892,9418
10893,5296
10893,5955
10894,1650
10894,9601
10895,234
10895,11017
10896,839
10896,10412
10898,3517
10898,7734
10899,2638
10899,8613
10900,4743
10900,6508
10905,5585
10905,5666
10910,313
10910,10938
10912,4275
10912,6976
10914,4430
10914,6821
10915,1872
10915,9379
10916,2857
10916,8394
10917,1252
10917,9999
10918,5535
10918,5716
10919,1413
10919,9838
10922,5492
10922,5759
10923,624
10923,10627
10925,3721
10925,7530
10927,4332
10927,6919
10930,452
10930,10799
10935,1089
10935,10162
10937,1252
10937,9999
10939,3739
10939,7512
10940,535
10940,10716
10942,4748
10942,6503
10943,3078
10943,8173
10944,56
10944,11195
10945,357
10945,10894
10947,5219
10947,6032
10948,3579
10948,7672
10949,1843
10949,9408
10950,4999
10950,6252
10951,781
10951,10470
10954,1125
10954,10126
10955,711
10955,10540
10956,4811
10956,6440
10959,3993
10959,7258
10961,3504
10961,7747
10964,2998
10964,8253
10968,675
10968,10576
10969,569
10969,10682
10971,734
10971,10517
10976,3934
10976,7317
10979,5385
10979,5866
10980,4877
10980,6374
10985,156
10985,11095
10987,3079
10987,8172
10991,4311
10991,6940
10992,598
10992,10653
10999,2448
10999,8803
11001,2403
11001,8848
11002,5455
11002,5796
11003,512
11003,10739
11006,1232
11006,10019
11009,1322
11009,9929
11010,2040
11010,9211
11012,2593
11012,8658
11013,3112
11013,8139
11014,1551
11014,9700
11017,4085
11017,7166
11018,1742
11018,9509
11019,4243
11019,7008
11022,2753
11022,8498
11023,2366
11023,8885
11024,4020
11024,7231
11027,3168
11027,8083
11028,2833
11028,8418
11031,4205
11031,7046
11032,443
11032,10808
11034,1739
11034,9512
11035,3989
11035,7262
11037,989
11037,10262
11040,5261
11040,5990
11043,4251
11043,7000
11044,5252
11044,5999
11045,3622
11045,7629
11046,1467
11046,9784
11047,4048
11047,7203
11050,4305
11050,6946
11051,5192
11051,6059
11052,839
11052,10412
11053,3705
11053,7546
11054,4055
11054,7196
11055,2565
11055,8686
11059,3409
11059,7842
11061,373
11061,10878
11063,1202
11063,10049
11064,5049
11064,6202
11065,3653
11065,7598
11067,3681
11067,7570
11069,4096
11069,7155
11071,3511
11071,7740
11072,3737
11072,7514
11075,4548
11075,6703
11077,1703
11077,9548
11078,2037
11078,9214
11080,2264
11080,8987
11081,1829
11081,9422
11083,1441
11083,9810
11084,1577
11084,9674
11085,3459
11085,7792
11087,662
11087,10589
11089,4141
11089,7110
11091,182
11091,11069
11092,393
11092,10858
11093,2077
11093,9174
11094,1577
11094,9674
11095,5405
11095,5846
11097,268
11097,10983
11098,3715
11098,7536
11099,395
11099,10856
11100,3205
11100,8046
11103,2788
11103,8463
11105,5385
11105,5866
11108,3118
11108,8133
11110,3427
11110,7824
11112,4292
11112,6959
11113,3652
11113,7599
11114,128
11114,11123
11115,1216
11115,10035
11117,2592
11117,8659
11118,436
11118,10815
11119,504
11119,10747
11120,46
11120,11205
11125,242
11125,11009
11126,2845
11126,8406
11128,2990
11128,8261
11129,1914
11129,9337
11135,1486
11135,9765
11136,2824
11136,8427
11137,1731
11137,9520
11139,439
11139,10812
11141,1590
11141,9661
11149,2877
11149,8374
11156,1374
11156,9877
11158,168
11158,11083
11159,3061
11159,8190
11160,4566
11160,6685
11161,647
11161,10604
11162,3244
11162,8007
11164,1875
11164,9376
11169,2858
11169,8393
11170,3950
11170,7301
11171,5198
11171,6053
11176,327
11176,10924
11178,1216
11178,10035
11179,5545
11179,5706
11181,897
11181,10354
11182,5334
11182,5917
11185,3142
11185,8109
11186,4788
11186,6463
11188,569
11188,10682
11190,1768
11190,9483
11191,3617
11191,7634
11194,4147
11194,7104
11195,3794
11195,7457
11200,3373
11200,7878
11202,5568
11202,5683
11203,4353
11203,6898
11204,4942
11204,6309
11205,864
11205,10387
11208,3537
11208,7714
11209,1202
11209,10049
11211,4875
11211,6376
11213,2974
11213,8277
11214,2767
11214,8484
11217,4030
11217,7221
11218,1663
11218,9588
11220,63
11220,11188
11223,875
11223,10376
11224,4175
11224,7076
11225,3850
11225,7401
11228,3858
11228,7393
11232,4776
11232,6475
11233,658
11233,10593
11234,1699
11234,9552
11237,506
11237,10745
11239,726
11239,10525
11240,3887
11240,7364
11242,2850
11242,8401
11243,1746
11243,9505
11245,2054
11245,9197
11247,3916
11247,7335
11250,3329
11250,7922
